strategy,input_text,true_label,predicted_label,response_time,rationale,target_group_norm,persona_tag,source_dataset,status
baseline_exploratory,the type of individualism to which you refer is jewish inculcated special snowflake faggotry everyone group but retarded white cuckservatives practices identity politics collectivists will roll over the individual every time just admit you are too cowardly to stand up for your people,hate,normal,0.8724257946014404,No rationale provided,lgbtq,homosexual,canned_100_stratified,success
baseline_exploratory,Also my cousin got her face cut by a black and she died :(,hate,hate,1.0692062377929688,"The statement attributes violent wrongdoing to a person based on their race ('a black'), which propagates a negative stereotype and qualifies as hate speech.",mexican,mexican,canned_100_stratified,success
baseline_exploratory,dont you have any allegiance to your country?,hate,normal,1.1390464305877686,The statement questions someone's patriotism but does not target a protected group or contain hateful language.,middle_east,middle_east,canned_100_stratified,success
baseline_exploratory,i want to see the hundreds of thousands of dollars of jewels the arabs gave moochelle and douchebag he got two major watches and she got a shitload of necklaces earrings etc she will never make that much again cleaning toilets,hate,normal,1.4016621112823486,"The text mentions a group (Arabs) but does not contain slurs, demeaning language, or calls for harm; it lacks hateful content.",middle_east,arab,canned_100_stratified,success
baseline_exploratory,i feel calmer when i travel to mexico photos of mexico make me feel happy & relaxed i feel in my,normal,normal,0.7895450592041016,The text expresses personal feelings about travel and enjoyment of Mexico without any hateful or discriminatory language.,mexican,mexican,canned_100_stratified,success
baseline_exploratory,<user> ay u insul ma niga raep wel im gon poz u neg hole u fugin spic,hate,hate,0.9146413803100586,"The text uses racial slurs like 'niga' and 'spic' and includes threatening language, which constitutes hate speech.",mexican,hispanic,canned_100_stratified,success
baseline_exploratory,pro white married to a wetback he the best there is eat a fucking tide pod,hate,hate,1.023690938949585,"The text uses the derogatory slur ""wetback"" and promotes a pro‑white stance, which constitutes hate speech targeting a protected group.",mexican,hispanic,canned_100_stratified,success
baseline_exploratory,i cant fckn stand the towelhead,hate,normal,0.9113626480102539,No rationale provided,middle_east,arab,canned_100_stratified,success
baseline_exploratory,middle eastern women are generally very feminine,normal,normal,1.1306896209716797,"The statement is a neutral generalization about a demographic group and does not contain hostility, demeaning language, or calls for discrimination.",middle_east,middle_east,canned_100_stratified,success
baseline_exploratory,holly is a self-described hag dyke and a lesbian artist. thats a gay art person that is a butch.,normal,hate,1.285506010055542,"The text uses the slur ""dyke"" and demeaning language to describe a lesbian, which constitutes hateful speech toward an LGBTQ+ individual.",lgbtq,lgbtq,canned_100_stratified,success
baseline_exploratory,really apart from tunnelling what have the arabs provided the world with,normal,hate,1.2634823322296143,"The text disparages Arabs by implying they have contributed nothing except tunnelling, which is a negative stereotype targeting an ethnic group and thus qualifies as hate speech.",middle_east,arab,canned_100_stratified,success
baseline_exploratory,dykes love that lil black sports bra khaki pants combo,normal,normal,1.9394865036010742,No rationale provided,lgbtq,homosexual,canned_100_stratified,success
baseline_exploratory,Â boston.com -Â Barack Obama Plans To Offer Somber Apology For Slavery Tomorrow -Â us.yahoo.com -Â,hate,normal,0.8690090179443359,The text is a news headline about a political figure's planned apology and contains no hateful language or targeting of protected groups.,mexican,mexican,canned_100_stratified,success
baseline_exploratory,white gay men mad they can not say dyke bc they do not have faggot to themselves lmao,normal,hate,0.9411957263946533,"The text uses derogatory slurs like ""dyke"" and ""faggot"" to mock gay men, constituting hateful language toward a protected group.",lgbtq,homosexual,canned_100_stratified,success
baseline_exploratory,"i have a lot in common with them, such as the fact that i like to eat tacos and burritos and i like to drink tequila",normal,normal,0.8807117938995361,No rationale provided,mexican,mexican,canned_100_stratified,success
baseline_exploratory,"thulium : a metalloid, 2 ; p4m2 (no proper noun)-- sappho : noun,",normal,normal,0.9454860687255859,The text contains only neutral scientific terms and does not express any hateful language or target any protected group.,lgbtq,lgbtq,canned_100_stratified,success
baseline_exploratory,well devildog you and i both know arabs turn and run,normal,normal,1.067415714263916,No rationale provided,middle_east,arab,canned_100_stratified,success
baseline_exploratory,i think im gunna start a dyke club here at mary wash,normal,normal,1.310730218887329,The statement mentions creating a club and does not contain hostile or derogatory language directed at a protected group.,lgbtq,homosexual,canned_100_stratified,success
baseline_exploratory,okay but realistically speaking i am way better at dealing with heat than the cold arabs be like,normal,normal,1.3942866325378418,No rationale provided,middle_east,arab,canned_100_stratified,success
baseline_exploratory,how you have done everything to open your mouth faggot stephanie is a genious all you have done these years is attack attack and nobody has put a stop to a faggot shit like you,hate,hate,1.8432886600494385,"The text uses the slur 'faggot' as an insult, which is hateful language targeting LGBTQ individuals.",lgbtq,homosexual,canned_100_stratified,success
baseline_exploratory,How long does it take for our bank to get paid for our products?,normal,normal,0.7159810066223145,The text is a neutral inquiry about banking/payment timing and contains no hateful language or targeting of any group.,middle_east,middle_east,canned_100_stratified,success
baseline_exploratory,"When I met him I was living in West Hollywood, but I was still in the closet,",normal,normal,0.8323533535003662,"The text is a personal statement about living in West Hollywood and being closeted, without any hateful language or targeting of a protected group.",lgbtq,lgbtq,canned_100_stratified,success
baseline_exploratory,my cousin is a faggot,normal,hate,0.7396254539489746,"The term 'faggot' is a derogatory slur against LGBTQ+ individuals, constituting hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_exploratory,the penalty for not having proof of immigration should be death,hate,hate,0.885361909866333,"The statement calls for the death penalty against individuals lacking immigration proof, targeting a protected group and advocating violence, which constitutes hate speech.",mexican,mexican,canned_100_stratified,success
